t,value
1572293142,57
1572293142,57
1572293142,57
1572293142,57
1572293142,57
1572293142,57
1572293142,57
1572293142,57
1572293142,57
1572293142,57
1572293142,57
1572293142,57
1572293142,57
1572293142,57
1572293142,57
1572293142,57
1572293142,57
1572293142,57
1572293142,57
1572293142,57
1572293143,57
1572293143,57
1572293143,57
1572293143,57
1572293143,57
1572293143,57
1572293143,57
1572293143,57
1572293143,57
1572293143,57
1572293143,57
1572293143,57
1572293143,57
1572293143,57
1572293143,57
1572293143,57
1572293143,57
1572293143,57
1572293143,57
1572293143,57
1572293143,57
1572293143,57
1572293143,57
1572293143,57
1572293143,57
1572293143,57
1572293143,57
1572293143,57
1572293143,57
1572293143,57
1572293143,57
1572293143,57
1572293143,57
1572293143,57
1572293143,57
1572293143,57
1572293143,57
1572293143,57
1572293143,57
1572293143,57
1572293143,57
1572293143,57
1572293143,57
1572293143,57
1572293143,57
1572293143,57
1572293143,57
1572293143,57
1572293143,57
1572293143,57
1572293143,57
1572293144,57
1572293144,57
1572293144,57
1572293144,57
1572293144,57
1572293144,57
1572293144,57
1572293144,57
1572293144,57
1572293144,57
1572293144,57
1572293144,57
1572293144,57
1572293144,57
1572293144,57
1572293144,57
1572293144,57
1572293144,57
1572293144,57
1572293144,57
1572293144,57
1572293144,57
1572293144,57
1572293144,57
1572293144,57
1572293144,57
1572293144,57
1572293144,57
1572293144,57
1572293144,57
1572293144,57
1572293144,57
1572293144,57
1572293144,57
1572293144,57
1572293144,57
1572293144,57
1572293144,57
1572293145,57
1572293145,57
1572293145,57
1572293145,57
1572293145,57
1572293145,57
1572293145,57
1572293145,57
1572293145,57
1572293145,57
1572293145,57
1572293145,57
1572293145,57
1572293145,57
1572293145,57
1572293145,57
1572293145,57
1572293145,57
1572293145,57
1572293145,57
1572293145,57
1572293145,57
1572293145,57
1572293145,57
1572293145,57
1572293146,57
1572293146,57
1572293146,57
1572293146,57
1572293146,57
1572293146,57
1572293146,57
1572293146,57
1572293146,57
1572293146,57
